y,x,slope,intercept,r_value,p_value,std_err
popularity,acousticness,-17.04959943340039,43.16350502944236,-0.3591108603564294,0.0,0.1053896107256786
popularity,danceability,20.283464420852958,25.29843448756032,0.22205168902511946,0.0,0.21183683288234262
popularity,duration_ms,2.5782349704676856e-06,35.664370924472095,0.019348712180994924,4.0931695855228e-16,3.168709189849279e-07
popularity,instrumentalness,-7.964772256244829,37.643684086885976,-0.14789879827460997,0.0,0.12667746637893837
popularity,liveness,-13.327079488518814,39.26550297109953,-0.1617141101488381,0.0,0.19343098579286164
popularity,loudness,0.8745033136247254,45.13853184760528,0.3215988353274487,0.0,0.006123974454422028
popularity,speechiness,-13.793300491699124,38.03036269689249,-0.16207170452096042,0.0,0.1997441880306186
popularity,tempo,0.045982488812407164,30.88384549191341,0.08282469733178548,1.3494628824447343e-266,0.0013159249788769938
popularity,valence,3.169992597280088,34.841608485605626,0.048817561275288295,1.0017601124586206e-93,0.15426141730379556
